book_id	ISBN	title	Category	Author	Publisher	Publication_date
9780136085300002	9780136085300	Internetworking with TCP/IP.vol. 1	history	Comer, Douglas E	Pearson Education Inc	2014
9780495809975002	9780495809975	Literature and the child	Philosophy	Galda, Lee	Wadsworth/Cengage Learning	2010
9780849373640001	9780849373640	Image and video compression for multimedia engineering : fundamentals, algorithms, and standards	social science	Shi, Yun Q	CRC Press	2008
9781405199469001	9781405199469	Controlling uncertainty : decision making and learning in complex worlds	language	Osman, Magda	Wiley-Balckwell	2010
9781466561236001	9781466561236	Machine-to-machine communications :architectures, technology, standards, and applications	digital	Mišić, Vojislav B	Taylor & Francis	2015
9781466561236002	9781466561236	Machine-to-machine communications :architectures, technology, standards, and applications	history	Mišić, Vojislav B	Taylor & Francis	2015
9780134527338003	9780134527338	Network security essentials :applications and standards	social science	Stallings, William	Pearson Education, Inc	2017
9783642121555001	9783642121555	Computational science and its applications -- ICCSA 2010 :international conference, Fukuoka, Japan, March 23-26 : proceedings.Part 1	history	ICCSA 2010	Springer	c2010
9780470027974001	9780470027974	Financial applications using Excel add-in development in C/C++	technological science	Dalton, Steve	J. Wiley & Sons Ltd	2007
9780470867549001	9780470867549	Error correcting coding and security for data networks : analysis of the superchannel concept	Philosophy	Kabatiansky, G	John Wiley	2005
9781118954133001	9781118954133	Modeling and visualization of complex systems and enterprises :explorations of physical, human, economic, and social phenomena	language	Rouse, William B	Wiley	2015
9781402070549001	9781402070549	Applications of Data Mining in Computer Security	religion	Barbara, Daniel	Kluwer Academic Publishers	2002
9781439856826001	9781439856826	Programming graphical user interfaces in R	art	Lawrence, Michael	CRC Press	2012
9781119496502002	9781119496502	Systems analysis and design	religion	Dennis, Alan	Wiley	2019
9781119496502003	9781119496502	Systems analysis and design	language	Dennis, Alan	Wiley	2019
9781119496502004	9781119496502	Systems analysis and design	art	Dennis, Alan	Wiley	2019
9780072315394001	9780072315394	Systems analysis and design methods	language	Whitten, Jeffrey L	McGraw-Hill	2001
9780136067122002	9780136067122	System programming with C and Unix	art	Hoover, Adam	Addison-Wesley	2010
9780130153906001	9780130153906	Computer graphics with OpenGL	literature	Hearn, Donald	Pearson Prentice Hall	2004
9780130153906002	9780130153906	Computer graphics with OpenGL	social science	Hearn, Donald	Pearson Prentice Hall	2004
9780132404167001	9780132404167	C : how to program	social science	Deitel, Paul J	Pearson Prentice Hall	2007
9780132404167002	9780132404167	C : how to program	etc	Deitel, Paul J	Pearson Prentice Hall	2007
9780137056323001	9780137056323	Cryptography and network security :principles and practice	Philosophy	Stallings, William	Prentice Hall	2011
9780321370136001	9780321370136	Data structures and algorithm analysis in Java	religion	Weiss, Mark Allen	Peason Addison-Wesley	2007
9783639061901001	9783639061901	Making Space to Breathe : values, identity and accountability in a faith-based NGO	art	Kurti, Linda	VDM Verlag	2008
9781118386996003	9781118386996	Modeling and simulation of discrete-event systems	etc	Choi, Byoung Kyu	John Wiley & Sons Inc	c2013
9780136053064001	9780136053064	Java :how to program	technological science	Deitel, Paul J	Pearson Prentice Hall	2010
9780136123569001	9780136123569	C :how to program	Philosophy	Deitel, Paul J	Pearson/Prentice Hall	2010
9780136123712001	9780136123712	Java :how to program : late objects version	etc	Deitel, Paul J	Pearson Prentice Hall	2010
9780470997901001	9780470997901	Host Identity Protocol (HIP) :towards the secure mobile Internet	language	Gurtov, Andrei	Wiley	2008
9788131734049001	9788131734049	Network management : principles and practice	digital	Subramanian, Mani	Pearson	2011
9780201357523001	9780201357523	Foundations of multithreaded, parallel, and distributed programming	natural science	Andrews, Gregory R	Addison-Wesley	2000
9780471972082002	9780471972082	Requirements engineering : processes and techniques	technological science	Kotonya, Gerald	John Wiley & Sons	2002
9780849318238002	9780849318238	Wireless sensor networks : architectures and procotols	history	Callaway, Edgar H	CRC	2004
1397804717197001	1397804717197	Sensor network operations	natural science	Phoha, Shashi	IEEE	2006
9780444509505001	9780444509505	Web caching and content delivery : proceedings of the sixth International Web Content Caching and Distribution Workshop, Boston University, Boston, Massachusetts, USA, June 20-22, 2001	etc	International Web Content Caching and Distribution Workshop	Elsevier	2001
9780470526828001	9780470526828	Data mining for business intelligence : concepts, techniques, and applications in Microsoft Office Excel with XLMiner	digital	Shmueli, Galit	Wiley	2010
9780470844939002	9780470844939	Security for ubiquitous computing	art	Stajano, Frank	John Wiley & Sons	New York
9780470852859001	9780470852859	Internet security : cryptographic principles, algorithms, and protocols	Philosophy	Rhee, Man Young	J. Wiley	c2003
9780471565253001	9780471565253	Queueing networks and Markov chains : modeling and performance evaluation with computer science applications	social science	Bolch, Gunter	John Wiley	2006
9780471565253002	9780471565253	Queueing networks and Markov chains : modeling and performance evaluation with computer science applications	natural science	Bolch, Gunter	John Wiley	2006
9780471654711001	9780471654711	High performance computing : paradigm and infrastructure	natural science	Yang, Laurence Tianruo	J. Wiley	2006
9780521198745001	9780521198745	Unlocking the power of OPNET modeler	technological science	Lu, Zheng	Cambridge University Press	2012
9781118745670001	9781118745670	Financial signal processing and machine learning	literature	Akansu, Ali N	IEEE Press	2016
9781402072642001	9781402072642	Fundamentals of codes, graphs, and iterative decoding	Philosophy	Wicker, Stephen B	Kluwer Academic Publishers	2003
9781555705626001	9781555705626	The information commons handbook	social science	Beagle, Donald Robert	Neal-Schuman Publishers	2006
9781449691998001	9781449691998	Essentials of software engineering	social science	Tsui, Frank F	Jones & Bartlett Learning	c2014
9781449691998002	9781449691998	Essentials of software engineering	technological science	Tsui, Frank F	Jones & Bartlett Learning	c2014
9781586034900001	9781586034900	Ambient intelligence : the evolution of technology, communication and cognition towards the future of human-computer interaction	digital	Riva, Giuseppe	IOS	2005
9780133128901001	9780133128901	Introduction to data mining	digital	Tan, Pang-Ning	Pearson	2019
9780133128901002	9780133128901	Introduction to data mining	Philosophy	Tan, Pang-Ning	Pearson	2019
9780133128901003	9780133128901	Introduction to data mining	language	Tan, Pang-Ning	Pearson	2019
9780132392273001	9780132392273	Distributed systems : principles and paradigms	digital	Tanenbaum, Andrew S	Pearson Prentice Hall	2007
9780132392273002	9780132392273	Distributed systems : principles and paradigms	etc	Tanenbaum, Andrew S	Pearson Prentice Hall	2007
9780136062127002	9780136062127	Discrete-event system simulation	language	Banks, Jerry	Prentice Hall	2010
9780136062127003	9780136062127	Discrete-event system simulation	history	Banks, Jerry	Prentice Hall	2010
9780136072249001	9780136072249	Search engines :information retrieval in practice	natural science	Croft, W. Bruce	Addison-Wesley	2010
9780132316811001	9780132316811	Introduction to the design & analysis of algorithms	literature	Levitin, Anany	Pearson	2012
9780136042594001	9780136042594	Artificial intelligence :a modern approach	etc	Russell, Stuart J	Prentice Hall	2010
9780073523323001	9780073523323	Database system concepts	technological science	Silberschatz, Abraham	McGraw-Hill	2011
9780127784557001	9780127784557	Theory of modeling and simulation : integrating discrete event and continuous complex dynamic systems	social science	Zeigler, Bernard P	Academic Press	2000
9780131392052001	9780131392052	Data and computer communications	etc	Stallings, William	Pearson Prentice Hall	2011
9780321535863001	9780321535863	Interactive computer graphics :a top-down approach using OpenGL	digital	Angel, Edward	Pearson/Addison-Wesley	2009
9780387245447001	9780387245447	The grammar of graphics	art	Wilkinson, Leland	Springer	2005
9780387954332001	9780387954332	Text mining :predictive methods for analyzing unstructured information	language	Weiss, Sholom M	Springer	2005
9781402037672001	9781402037672	Intelligent document retrieval : exploiting markup structure	history	Kruschwitz, Udo	Springer	2005
9781402059780001	9781402059780	Cognitive wireless networks : concepts, methodologies and visions inspiring the age of enlightenment of wireless communications	language	Fitzek, Frank H. P	Springer	2007
9781447140535001	9781447140535	Computational social networks : mining and visualization	art	Abraham, Ajith	Springer	2012
9781461441502001	9781461441502	Text Mining With MATLAB	natural science	Banchs, Rafael E	Springer	c2013
9783319445489001	9783319445489	Big data technologies and applications	technological science	Furht, Borko	Springer	2016
9783642418792001	9783642418792	Multiagent scheduling :models and algorithms	Philosophy	Agnetis, Alessandro	Springer	2014
9783642452512001	9783642452512	Data mining for service	history	nan	Springer	2014
9780133544244001	9780133544244	IT strategy :issues and practices	literature	McKeen, James D	Pearson	2015
9780132151009001	9780132151009	Internet & World Wide Web :how to program	history	Deitel, Paul J	Pearson	2012
9780321321367001	9780321321367	Introduction to data mining	etc	Tan, Pang-Ning	Pearson Addison Wesley	2006
9781420044188001	9781420044188	Simulation of dynamic systems with MATLAB and Simulink	Philosophy	Klee, Harold	CRC Press	2007
9781439879986001	9781439879986	Advanced video communications over wireless networks	history	Zhu, Ce	CRC Press/Taylor & Francis Group	2013
9783319103761001	9783319103761	Measuring scholarly impact :methods and practice	social science	Ding, Ying	Springer	2014
9783319252308001	9783319252308	Data mining for social robotics :toward autonomously social robots	natural science	Mohammad, Yasser	Springer	2015
9780130648396001	9780130648396	Database processing : fundamentals, design & implementation	social science	Kroenke, David M	Prentice Hall	2002
9781402075834001	9781402075834	Constraint and integer programming : toward a unified methodology	language	Milano, Michela	Kluwer Academic Publishers	2004
9780131889231001	9780131889231	Operations research : an introduction	art	Taha, Hamdy A	Prentice Hall	2007
9780792383826001	9780792383826	Performance analysis of real-time embedded software	etc	Li, Yau-Tsun Steven	Kluwer Academic	1999
9780131453203001	9780131453203	Modern database management - Fred R. McFadden, Jeffrey A. Hoffer, Mary B. Prescott	Philosophy	Hoffer, Jeffrey A	Prentice Hall	2005
9780131453203002	9780131453203	Modern database management - Fred R. McFadden, Jeffrey A. Hoffer, Mary B. Prescott	literature	Hoffer, Jeffrey A	Prentice Hall	2005
9780131672673001	9780131672673	Database processing : fundamentals, design & implementation	natural science	Kroenke, David M	Prentice Hall	2005
